OID_,subtype,curb_id,txt_failed,txt,img_urls,arrows,type,symbols,dist_m,facing,
12233, ,cGhpbGFkZWxwaGlhOjU4OTA1,F,TOW AWAY ZONE 1-888-591-3636,"https://api.coord.com/surveyor/photo/357566, https://api.coord.com/surveyor/photo/366117",none,Parking Sign,Tow Away,74.4599991,unknown,
12461, ,cGhpbGFkZWxwaGlhOjY0ODMw,F,TOW AWAY ZONE 1-888-591-3636,"https://api.coord.com/surveyor/photo/372277, https://api.coord.com/surveyor/photo/373044",none,Parking Sign,Tow Away,9.8100004,unknown,
12600, ,cGhpbGFkZWxwaGlhOjcxNDA1,F,TOW AWAY ZONE 1-888-591-3636,"https://api.coord.com/surveyor/photo/351191, https://api.coord.com/surveyor/photo/346970",none,Parking Sign,Tow Away,15.9899998,street,
12703, ,cGhpbGFkZWxwaGlhOjcxNDcy,F,TOW AWAY ZONE 1-888-591-3636,https://api.coord.com/surveyor/photo/356399,none,Parking Sign,Tow Away,12.04,unknown,
12908, ,cGhpbGFkZWxwaGlhOjczNjg1,F,TOW AWAY ZONE 1-888-591-3636,"https://api.coord.com/surveyor/photo/366163, https://api.coord.com/surveyor/photo/357601",none,Parking Sign,Tow Away,127.4599991,unknown,
13134, ,cGhpbGFkZWxwaGlhOjczNzYz,F,TOW AWAY ZONE 1-888-591-3636,"https://api.coord.com/surveyor/photo/360826, https://api.coord.com/surveyor/photo/347096",none,Parking Sign,Tow Away,87.4400024,unknown,
13141, ,cGhpbGFkZWxwaGlhOjczNzYz,F,TOW AWAY ZONE 1-888-591-3636,"https://api.coord.com/surveyor/photo/360828, https://api.coord.com/surveyor/photo/347099",none,Parking Sign,Tow Away,112.0899963,unknown,
13144, ,cGhpbGFkZWxwaGlhOjczNzYz,F,TOW AWAY ZONE 1-888-591-3636,"https://api.coord.com/surveyor/photo/360829, https://api.coord.com/surveyor/photo/347101",none,Parking Sign,Tow Away,118.4300003,unknown,
13154, ,cGhpbGFkZWxwaGlhOjczNzY1,F,TOW AWAY ZONE 1-888-591-3636,https://api.coord.com/surveyor/photo/360835,none,Parking Sign,Tow Away,43.6500015,unknown,
13159, ,cGhpbGFkZWxwaGlhOjczNzY1,F,TOW AWAY ZONE 1-888-591-3636,https://api.coord.com/surveyor/photo/360837,none,Parking Sign,Tow Away,102.3700027,unknown,
13542, ,cGhpbGFkZWxwaGlhOjc0MTQw,F,TOW AWAY ZONE 1-888-591-3636,"https://api.coord.com/surveyor/photo/351248, https://api.coord.com/surveyor/photo/356448",none,Parking Sign,Tow Away,90.6800003,unknown,
13563, ,cGhpbGFkZWxwaGlhOjc0MTQx,F,TOW AWAY ZONE 1-888-591-3636,https://api.coord.com/surveyor/photo/351257,none,Parking Sign,Tow Away,55.7900009,unknown,
13662, ,cGhpbGFkZWxwaGlhOjc0MTQ5,F,TOW AWAY ZONE 1-888-591-3636,https://api.coord.com/surveyor/photo/357387,none,Parking Sign,Tow Away,107.2200012,unknown,
13820, ,cGhpbGFkZWxwaGlhOjc0MTY5,F,TOW AWAY ZONE 1-888-591-3636,"https://api.coord.com/surveyor/photo/362534, https://api.coord.com/surveyor/photo/368586",none,Parking Sign,Tow Away,39.75,unknown,
13827, ,cGhpbGFkZWxwaGlhOjc0MTY5,F,TOW AWAY ZONE 1-888-591-3636,"https://api.coord.com/surveyor/photo/362543, https://api.coord.com/surveyor/photo/368595",none,Parking Sign,Tow Away,99.8099976,unknown,
13831, ,cGhpbGFkZWxwaGlhOjc0MTY5,F,TOW AWAY ZONE 1-888-591-3636,"https://api.coord.com/surveyor/photo/362550, https://api.coord.com/surveyor/photo/368600",none,Parking Sign,Tow Away,129.2799988,unknown,
14001, ,cGhpbGFkZWxwaGlhOjgzODA4,F,TOW AWAY ZONE 1-888-591-3636,"https://api.coord.com/surveyor/photo/366679, https://api.coord.com/surveyor/photo/377543",none,Parking Sign,Tow Away,5.0799999,unknown,
14005, ,cGhpbGFkZWxwaGlhOjgzODA4,F,TOW AWAY ZONE 1-888-591-3636,https://api.coord.com/surveyor/photo/366686,none,Parking Sign,Tow Away,9.9200001,unknown,
14208, ,cGhpbGFkZWxwaGlhOjg0ODE1,F,TOW AWAY ZONE 1-888-591-3636,"https://api.coord.com/surveyor/photo/369116, https://api.coord.com/surveyor/photo/375859",none,Parking Sign,Tow Away,60.8699989,street,
14298, ,cGhpbGFkZWxwaGlhOjg0ODIx,F,TOW AWAY ZONE 1-888-591-3636,https://api.coord.com/surveyor/photo/377649,none,Parking Sign,Tow Away,119.9499969,unknown,
14325, ,cGhpbGFkZWxwaGlhOjg0ODIz,F,TOW AWAY ZONE 1-888-591-3636,https://api.coord.com/surveyor/photo/642023,none,Parking Sign,Tow Away,35.3400002,sidewalk,
14431, ,cGhpbGFkZWxwaGlhOjg0ODI4,F,TOW AWAY ZONE 1-888-591-3636,"https://api.coord.com/surveyor/photo/351304, https://api.coord.com/surveyor/photo/347136",none,Parking Sign,Tow Away,123.7200012,unknown,
14463, ,cGhpbGFkZWxwaGlhOjg0ODI5,F,TOW AWAY ZONE 1-888-591-3636,"https://api.coord.com/surveyor/photo/351314, https://api.coord.com/surveyor/photo/347173",none,Parking Sign,Tow Away,122.5199966,unknown,
14685, ,cGhpbGFkZWxwaGlhOjg3NDQw,F,TOW AWAY ZONE 1-888-591-3636,"https://api.coord.com/surveyor/photo/356485, https://api.coord.com/surveyor/photo/357429",none,Parking Sign,Tow Away,29.6499996,unknown,
14701, ,cGhpbGFkZWxwaGlhOjg3NDQz,F,TOW AWAY ZONE 1-888-591-3636,"https://api.coord.com/surveyor/photo/357440, https://api.coord.com/surveyor/photo/356494",none,Parking Sign,Tow Away,17.3899994,street,
14727, ,cGhpbGFkZWxwaGlhOjg3NDQ0,F,TOW AWAY ZONE 1-888-591-3636,https://api.coord.com/surveyor/photo/357459,none,Parking Sign,Tow Away,100.6900024,unknown,
14842, ,cGhpbGFkZWxwaGlhOjg3OTQ4,F,TOW AWAY ZONE 1-888-591-3636,"https://api.coord.com/surveyor/photo/357474, https://api.coord.com/surveyor/photo/347262",none,Parking Sign,Tow Away,19.5,unknown,
14955, ,cGhpbGFkZWxwaGlhOjg4Mjc5,F,TOW AWAY ZONE 1-888-591-3636,https://api.coord.com/surveyor/photo/374897,none,Parking Sign,Tow Away,5.3899999,unknown,
14961, ,cGhpbGFkZWxwaGlhOjg4Mjc5,F,TOW AWAY ZONE 1-888-591-3636,"https://api.coord.com/surveyor/photo/374899, https://api.coord.com/surveyor/photo/373828",none,Parking Sign,Tow Away,24.4500008,street,
14964, ,cGhpbGFkZWxwaGlhOjg4Mjc5,F,TOW AWAY ZONE 1-888-591-3636,"https://api.coord.com/surveyor/photo/374900, https://api.coord.com/surveyor/photo/373829",none,Parking Sign,Tow Away,32.25,unknown,
15093, ,cGhpbGFkZWxwaGlhOjg4Njkw,F,TOW AWAY ZONE 1-888-591-3636,https://api.coord.com/surveyor/photo/369154,none,Parking Sign,Tow Away,24.6399994,unknown,
15096, ,cGhpbGFkZWxwaGlhOjg4Njkw,F,TOW AWAY ZONE 1-888-591-3636,"https://api.coord.com/surveyor/photo/369155, https://api.coord.com/surveyor/photo/371490",none,Parking Sign,Tow Away,35.6500015,unknown,
15097, ,cGhpbGFkZWxwaGlhOjg4Njkw,F,TOW AWAY ZONE 1-888-591-3636,https://api.coord.com/surveyor/photo/369156,none,Parking Sign,Tow Away,68.8799973,unknown,
15104, ,cGhpbGFkZWxwaGlhOjg4Njkw,F,TOW AWAY ZONE 1-888-591-3636,https://api.coord.com/surveyor/photo/369160,none,Parking Sign,Tow Away,107.4700012,unknown,
15351, ,cGhpbGFkZWxwaGlhOjk5MDEw,F,TOW AWAY ZONE 1-888-591-3636,"https://api.coord.com/surveyor/photo/357508, https://api.coord.com/surveyor/photo/356539",none,Parking Sign,Tow Away,7.3499999,street,
15404, ,cGhpbGFkZWxwaGlhOjk5MTU4,F,TOW AWAY ZONE 1-888-591-3636,"https://api.coord.com/surveyor/photo/347306, https://api.coord.com/surveyor/photo/360957",none,Parking Sign,Tow Away,26.8999996,unknown,
15499, ,cGhpbGFkZWxwaGlhOjk5NzY2,F,TOW AWAY ZONE 1-888-591-3636,"https://api.coord.com/surveyor/photo/362588, https://api.coord.com/surveyor/photo/368691",none,Parking Sign,Tow Away,7.96,unknown,
15567, ,cGhpbGFkZWxwaGlhOjk5Nzcz,F,TOW AWAY ZONE 1-888-591-3636,"https://api.coord.com/surveyor/photo/357734, https://api.coord.com/surveyor/photo/366674",none,Parking Sign,Tow Away,44.4900017,street,
15572, ,cGhpbGFkZWxwaGlhOjk5Nzcz,F,TOW AWAY ZONE 1-888-591-3636,"https://api.coord.com/surveyor/photo/357748, https://api.coord.com/surveyor/photo/366683",none,Parking Sign,Tow Away,58.4000015,unknown,
15632, ,cGhpbGFkZWxwaGlhOjEwNzA0OA,F,TOW AWAY ZONE 1-888-591-3636,https://api.coord.com/surveyor/photo/369194,none,Parking Sign,Tow Away,16.6499996,unknown,
15824, ,cGhpbGFkZWxwaGlhOjExMzMwOA,F,TOW AWAY ZONE 1-888-591-3636,"https://api.coord.com/surveyor/photo/357543, https://api.coord.com/surveyor/photo/356560",none,Parking Sign,Tow Away,38.1100006,unknown,
6887, ,cGhpbGFkZWxwaGlhOjI0Mjk0,F,"TOW AWAY ZONE 1-888=591-3636
NO STOPPING 
ANY TIME",https://api.coord.com/surveyor/photo/356786,right,Parking Sign,Tow Away,73.2900009,unknown,
14487, ,cGhpbGFkZWxwaGlhOjg0ODMw,F,TOW AWAY ZONE 1-88-591-3636 NO STOPPING ANY TIME,https://api.coord.com/surveyor/photo/351322,right,Parking Sign,Tow Away,77.9899979,unknown,
9729, ,cGhpbGFkZWxwaGlhOjQxNDA5,F,TOW AWAY ZONE 1- 888-591-3636,"https://api.coord.com/surveyor/photo/377970, https://api.coord.com/surveyor/photo/377633",none,Parking Sign,Tow Away,83.2900009,unknown,
13996, ,cGhpbGFkZWxwaGlhOjgzODA3,F,TOW AWAY ZONE 1- 888-591-3636,"https://api.coord.com/surveyor/photo/366658, https://api.coord.com/surveyor/photo/377533",none,Parking Sign,Tow Away,111.2900009,street,
13940, ,cGhpbGFkZWxwaGlhOjgzODA1,F,tow away zone 1 888 591 3636,https://api.coord.com/surveyor/photo/641648,none,Parking Sign, ,27.3799992,sidewalk,
3480, ,cGhpbGFkZWxwaGlhOjEyODk4,F,TOW AWAY ZONE 080-591-3636,https://api.coord.com/surveyor/photo/641599,none,Parking Sign,Tow Away,52.4399986,unknown,
5794, ,cGhpbGFkZWxwaGlhOjE2OTc1,F,"TOW- AWAY ZONE 
NO
STOPPING
ANY
TIME
",https://api.coord.com/surveyor/photo/356687,left_right,Parking Sign, ,95.3300018,unknown,
883, ,cGhpbGFkZWxwaGlhOjQ2NzQ,F,"TOW AWAY ZONE 
NO
STOPPING
ANY
TIME
",https://api.coord.com/surveyor/photo/370728,right,Parking Sign, ,59.2200012,street,
3769, ,cGhpbGFkZWxwaGlhOjEyOTEy,F,"TOW AWAY ZONE 
NO STOPPING
ANY TIME
2 HR PARKING
8:00 AM - 10:00 PM
MON-SAT
FEE MUST BE PAID DURING ABOVE POSTED HOURS","https://api.coord.com/surveyor/photo/370888, https://api.coord.com/surveyor/photo/361967",left,Parking Sign,Tow Away,6.96,unknown,
4073, ,cGhpbGFkZWxwaGlhOjEyOTg1,F,"TOW AWAY ZONE 
NO STOPPING
ANY TIME",https://api.coord.com/surveyor/photo/350796,left_right,Parking Sign, ,53.3499985,unknown,
14080, ,cGhpbGFkZWxwaGlhOjg0NzQ5,F,"TOW AWAY ZONE 
NO STOPPING
ANY TIME","https://api.coord.com/surveyor/photo/374502, https://api.coord.com/surveyor/photo/376194",left,Parking Sign,Tow Away,70.1900024,unknown,
1018, ,cGhpbGFkZWxwaGlhOjQ2OTU,F,"TOW AWAY ZONE 
NO STOPPING ANYTIME","https://api.coord.com/surveyor/photo/368338, https://api.coord.com/surveyor/photo/373207",left_right,Parking Sign, ,81.5899963,unknown,
1724, ,cGhpbGFkZWxwaGlhOjcxMTE,F,"TOW AWAY ZONE 
NO STOPPING ANYTIME",https://api.coord.com/surveyor/photo/346277,left_right,Parking Sign, ,38.0200005,street,
11740, ,cGhpbGFkZWxwaGlhOjQ5NDgw,F,"TOW AWAY ZONE 
NO STOPPING ANY TIME

","https://api.coord.com/surveyor/photo/372150, https://api.coord.com/surveyor/photo/376534",left_right,Parking Sign, ,34.0099983,street,
5393, ,cGhpbGFkZWxwaGlhOjE2NjYx,F,"TOW AWAY ZONE 
NO STOPPING ANY TIME
","https://api.coord.com/surveyor/photo/356676, https://api.coord.com/surveyor/photo/356848",right,Parking Sign, ,13,unknown,
13698, ,cGhpbGFkZWxwaGlhOjc0MTU1,F,"TOW AWAY ZONE 
NO STOPPING ANY TIME
","https://api.coord.com/surveyor/photo/366614, https://api.coord.com/surveyor/photo/373089",left_right,Parking Sign, ,82.5999985,sidewalk,
1612, ,cGhpbGFkZWxwaGlhOjcxMDc,F,"TOW AWAY ZONE 
NO STOPPING 
ANY TIME",https://api.coord.com/surveyor/photo/361018,left_right,Parking Sign,Tow Away,5.4099998,unknown,
9325, ,cGhpbGFkZWxwaGlhOjQwNTEx,F,"TOW AWAY ZONE 
NO STOPPING",https://api.coord.com/surveyor/photo/371218,left,Parking Sign,Tow Away,58.4500008,unknown,
11283, ,cGhpbGFkZWxwaGlhOjQ1Njcx,F,"TOW AWAY ZONE 
NO STOPPING",https://api.coord.com/surveyor/photo/378055,right,Parking Sign,Tow Away,4.9699998,street,
10814, ,cGhpbGFkZWxwaGlhOjQzNjQ2,F,"TOW AWAY ZONE 
NO PARKING
ANY
TIME","https://api.coord.com/surveyor/photo/360704, https://api.coord.com/surveyor/photo/346977",right,Parking Sign, ,3.0599999,unknown,
13254, ,cGhpbGFkZWxwaGlhOjczNzc3,F,"TOW AWAY ZONE 
NO PARKING ANY TIME

","https://api.coord.com/surveyor/photo/374440, https://api.coord.com/surveyor/photo/376131",left_right,Parking Sign, ,262.230011,unknown,
12927, ,cGhpbGFkZWxwaGlhOjczNjg3,F,"TOW AWAY ZONE 
NO PARKING ANY TIME
","https://api.coord.com/surveyor/photo/357608, https://api.coord.com/surveyor/photo/366171",right,Parking Sign,Tow Away,51.3600006,street,
13197, ,cGhpbGFkZWxwaGlhOjczNzY4,F,"TOW AWAY ZONE 
NO PARKING 
AUTHORIZED VEHICLES
ONLY
ZONE A","https://api.coord.com/surveyor/photo/360841, https://api.coord.com/surveyor/photo/347138",left,Parking Sign, ,31.8500004,unknown,
9, ,cGhpbGFkZWxwaGlhOjM0MDQ,F,"TOW AWAY ZONE 
NO PARKING 
AUTHORIZED VEHICLES ONLY
DISTRICT ATTORNEY",https://api.coord.com/surveyor/photo/365500,left,Parking Sign, ,25.7199993,unknown,
1078, ,cGhpbGFkZWxwaGlhOjU1ODg,F,"TOW AWAY ZONE 
NO  STOPPING
ANY TIME",https://api.coord.com/surveyor/photo/373229,left_right,Parking Sign, ,122.1299973,street,
11421, ,cGhpbGFkZWxwaGlhOjQ2MDcy,F,"TOW AWAY ZONE 
NO  STOPPING
ANY TIME",https://api.coord.com/surveyor/photo/371833,left_right,Parking Sign, ,2.55,street,
13551, ,cGhpbGFkZWxwaGlhOjc0MTQx,F,"TOW AWAY ZONE 
NO  STOPPING
ANY TIME","https://api.coord.com/surveyor/photo/351252, https://api.coord.com/surveyor/photo/356452",left_right,Parking Sign, ,3.9200001,unknown,
16086, ,cGhpbGFkZWxwaGlhOjEyNDUwMQ,F,"TOW AWAY ZONE 
NO  STOPPING
ANY TIME","https://api.coord.com/surveyor/photo/376674, https://api.coord.com/surveyor/photo/372398",left_right,Parking Sign, ,157.7899933,unknown,
15895, ,cGhpbGFkZWxwaGlhOjExMzMyNA,F,"TOW AWAY ZONE 
NO  PARKING",https://api.coord.com/surveyor/photo/373176,none,Parking Sign, ,79.9599991,street,
220, ,cGhpbGFkZWxwaGlhOjQ1OTc,F,"TOW AWAY ZONE 
LOADING ONLY 
30 MIN LIMIT 
MON-SUN    7:00 AM-10:00 PM
","https://api.coord.com/surveyor/photo/370679, https://api.coord.com/surveyor/photo/361481",right,Parking Sign,Tow Away,46.9900017,street,
10684, ,cGhpbGFkZWxwaGlhOjQzMjM0,F,"TOW AWAY ZONE 
IF TOWED CALL 1-888-591-3636","https://api.coord.com/surveyor/photo/361947, https://api.coord.com/surveyor/photo/371357",none,Parking Sign,Tow Away,48.4300003,unknown,
12474, ,cGhpbGFkZWxwaGlhOjY0ODMw,F,"TOW AWAY ZONE 
888-591-3636
NO STOPPING
ANY TIME
FRI-SAT 11:00PM-6:00AM
RESTRICTED HOURS",https://api.coord.com/surveyor/photo/372282,right,Parking Sign,Tow Away,104.4000015,unknown,
656, ,cGhpbGFkZWxwaGlhOjQ2MTk,F,"TOW AWAY ZONE 
888-591-3636
NO STOPPING
ANY TIME","https://api.coord.com/surveyor/photo/372443, https://api.coord.com/surveyor/photo/368282",left,Parking Sign,Tow Away,42.8899994,unknown,
2414, ,cGhpbGFkZWxwaGlhOjExMzI4,F,"TOW AWAY ZONE 
888-591-3636
NO STOPPING
ANY TIME","https://api.coord.com/surveyor/photo/377545, https://api.coord.com/surveyor/photo/373279",right,Parking Sign,Tow Away,34.1399994,unknown,
5837, ,cGhpbGFkZWxwaGlhOjE2OTgw,F,"TOW AWAY ZONE 
888-591-3636
NO STOPPING
ANY TIME","https://api.coord.com/surveyor/photo/356998, https://api.coord.com/surveyor/photo/362220",right,Parking Sign,Tow Away,8.3699999,unknown,
6872, ,cGhpbGFkZWxwaGlhOjI0Mjk0,F,"TOW AWAY ZONE 
888-591-3636
NO STOPPING
ANY TIME","https://api.coord.com/surveyor/photo/356778, https://api.coord.com/surveyor/photo/346270",right,Parking Sign,Tow Away,2.1099999,unknown,
7597, ,cGhpbGFkZWxwaGlhOjMwNTgw,F,"TOW AWAY ZONE 
888-591-3636
NO STOPPING
ANY TIME","https://api.coord.com/surveyor/photo/374654, https://api.coord.com/surveyor/photo/373441",left,Parking Sign,Tow Away,123.3399963,unknown,
11856, ,cGhpbGFkZWxwaGlhOjUwOTA3,F,"TOW AWAY ZONE 
888-591-3636
NO STOPPING
ANY TIME",https://api.coord.com/surveyor/photo/376091,left,Parking Sign,Tow Away,71.1999969,unknown,
12161, ,cGhpbGFkZWxwaGlhOjU0MjY0,F,"TOW AWAY ZONE 
888-591-3636
NO STOPPING
ANY TIME","https://api.coord.com/surveyor/photo/347191, https://api.coord.com/surveyor/photo/356363",right,Parking Sign,Tow Away,34.5800018,unknown,
13344, ,cGhpbGFkZWxwaGlhOjczNzk4,F,"TOW AWAY ZONE 
888-591-3636
NO STOPPING
ANY TIME","https://api.coord.com/surveyor/photo/357619, https://api.coord.com/surveyor/photo/371992",left,Parking Sign,Tow Away,10.6400003,unknown,
1713, ,cGhpbGFkZWxwaGlhOjcxMTA,F,"TOW AWAY ZONE 
888-591-3636
LOADING ONLY
30 MIN LIMIT
MON-SUN
","https://api.coord.com/surveyor/photo/346208, https://api.coord.com/surveyor/photo/360315",left,Parking Sign,Tow Away,90.9599991,unknown,
6258, ,cGhpbGFkZWxwaGlhOjIwNzYz,F,"TOW AWAY ZONE 
888-591-3636
LOADING ONLY
30 MIN LIMIT
MON-SAT 
8:00AM-10:00PM","https://api.coord.com/surveyor/photo/370459, https://api.coord.com/surveyor/photo/372701",right,Parking Sign,Tow Away,38.7900009,unknown,
5352, ,cGhpbGFkZWxwaGlhOjE2MDc5,F,"TOW AWAY ZONE 
888-591-3636

NO STOPPING
ANY TIME
","https://api.coord.com/surveyor/photo/356827, https://api.coord.com/surveyor/photo/361935",right,Parking Sign,Tow Away,40.1599998,unknown,
2716, ,cGhpbGFkZWxwaGlhOjExMzc1,F,"TOW AWAY ZONE 
888-591-3636


",https://api.coord.com/surveyor/photo/377075,none,Parking Sign,Tow Away,125.5699997,street,
7965, ,cGhpbGFkZWxwaGlhOjMwNjEx,F,"TOW AWAY ZONE 
888-591-3636


",https://api.coord.com/surveyor/photo/371067,none,Parking Sign,Tow Away,87.5299988,street,
15563, ,cGhpbGFkZWxwaGlhOjk5Nzcz,F,"TOW AWAY ZONE 
888-591-3636


","https://api.coord.com/surveyor/photo/357727, https://api.coord.com/surveyor/photo/366669",none,Parking Sign,Tow Away,34.0600014,street,
789, ,cGhpbGFkZWxwaGlhOjQ2NjM,F,"TOW AWAY ZONE 
888-591-3636

","https://api.coord.com/surveyor/photo/373920, https://api.coord.com/surveyor/photo/373638",none,Parking Sign,Tow Away,63.2799988,unknown,
2691, ,cGhpbGFkZWxwaGlhOjExMzcz,F,"TOW AWAY ZONE 
888-591-3636

",https://api.coord.com/surveyor/photo/377036,none,Parking Sign,Tow Away,10.3900003,unknown,
5644, ,cGhpbGFkZWxwaGlhOjE2OTM4,F,"TOW AWAY ZONE 
888-591-3636
","https://api.coord.com/surveyor/photo/350994, https://api.coord.com/surveyor/photo/356096",none,Parking Sign,Tow Away,76.3000031,unknown,
10041, ,cGhpbGFkZWxwaGlhOjQyODY4,F,"TOW AWAY ZONE 
888-591-3636
","https://api.coord.com/surveyor/photo/357078, https://api.coord.com/surveyor/photo/356248",none,Parking Sign,Tow Away,35.0200005,unknown,
13360, ,cGhpbGFkZWxwaGlhOjczODAw,F,"TOW AWAY ZONE 
888-591-3636
","https://api.coord.com/surveyor/photo/376167, https://api.coord.com/surveyor/photo/374477",none,Parking Sign,Tow Away,26.6800003,sidewalk,
646, ,cGhpbGFkZWxwaGlhOjQ2MTg,F,"TOW AWAY ZONE 
888-591-3636","https://api.coord.com/surveyor/photo/368275, https://api.coord.com/surveyor/photo/372439",none,Parking Sign,Tow Away,116.4000015,unknown,
1854, ,cGhpbGFkZWxwaGlhOjcxMjE,F,"TOW AWAY ZONE 
888-591-3636","https://api.coord.com/surveyor/photo/361080, https://api.coord.com/surveyor/photo/361283",none,Parking Sign,Tow Away,130.9700012,unknown,
3071, ,cGhpbGFkZWxwaGlhOjExNjE1,F,"TOW AWAY ZONE 
888-591-3636","https://api.coord.com/surveyor/photo/366404, https://api.coord.com/surveyor/photo/370665",none,Parking Sign,Tow Away,65.3499985,street,
3099, ,cGhpbGFkZWxwaGlhOjExNjE5,F,"TOW AWAY ZONE 
888-591-3636","https://api.coord.com/surveyor/photo/374044, https://api.coord.com/surveyor/photo/375652",none,Parking Sign,Tow Away,215.3600006,unknown,
3149, ,cGhpbGFkZWxwaGlhOjExNjIw,F,"TOW AWAY ZONE 
888-591-3636","https://api.coord.com/surveyor/photo/374061, https://api.coord.com/surveyor/photo/375704",none,Parking Sign,Tow Away,297.7200012,unknown,
3547, ,cGhpbGFkZWxwaGlhOjEyOTAy,F,"TOW AWAY ZONE 
888-591-3636",https://api.coord.com/surveyor/photo/346172,none,Parking Sign,Tow Away,31.2199993,street,
3853, ,cGhpbGFkZWxwaGlhOjEyOTE4,F,"TOW AWAY ZONE 
888-591-3636",https://api.coord.com/surveyor/photo/375825,none,Parking Sign,Tow Away,221.2799988,unknown,
4241, ,cGhpbGFkZWxwaGlhOjEzMDAy,F,"TOW AWAY ZONE 
888-591-3636","https://api.coord.com/surveyor/photo/375313, https://api.coord.com/surveyor/photo/376389",none,Parking Sign,Tow Away,101.9599991,unknown,
4329, ,cGhpbGFkZWxwaGlhOjEzMDQ1,F,"TOW AWAY ZONE 
888-591-3636","https://api.coord.com/surveyor/photo/375379, https://api.coord.com/surveyor/photo/376421",none,Parking Sign,Tow Away,6,unknown,
6806, ,cGhpbGFkZWxwaGlhOjI0Mjg4,F,"TOW AWAY ZONE 
888-591-3636","https://api.coord.com/surveyor/photo/371220, https://api.coord.com/surveyor/photo/372785",none,Parking Sign,Tow Away,100.8399963,unknown,
8540, ,cGhpbGFkZWxwaGlhOjM4OTMz,F,"TOW AWAY ZONE 
888-591-3636","https://api.coord.com/surveyor/photo/378310, https://api.coord.com/surveyor/photo/375471",none,Parking Sign,Tow Away,124.5800018,unknown,
10891, ,cGhpbGFkZWxwaGlhOjQzOTMz,F,"TOW AWAY ZONE 
888-591-3636","https://api.coord.com/surveyor/photo/372876, https://api.coord.com/surveyor/photo/371689",none,Parking Sign,Tow Away,27.5699997,street,
11553, ,cGhpbGFkZWxwaGlhOjQ2MTY1,F,"TOW AWAY ZONE 
888-591-3636","https://api.coord.com/surveyor/photo/377724, https://api.coord.com/surveyor/photo/378134",none,Parking Sign,Tow Away,29.3099995,unknown,
11713, ,cGhpbGFkZWxwaGlhOjQ4OTM2,F,"TOW AWAY ZONE 
888-591-3636",https://api.coord.com/surveyor/photo/372086,none,Parking Sign,Tow Away,31.4899998,sidewalk,
12957, ,cGhpbGFkZWxwaGlhOjczNzIx,F,"TOW AWAY ZONE 
888-591-3636","https://api.coord.com/surveyor/photo/375745, https://api.coord.com/surveyor/photo/376547",none,Parking Sign,Tow Away,63.5800018,unknown,
13742, ,cGhpbGFkZWxwaGlhOjc0MTYz,F,"TOW AWAY ZONE 
888-591-3636","https://api.coord.com/surveyor/photo/362434, https://api.coord.com/surveyor/photo/368494",none,Parking Sign,Tow Away,62,unknown,
13764, ,cGhpbGFkZWxwaGlhOjc0MTY1,F,"TOW AWAY ZONE 
888-591-3636","https://api.coord.com/surveyor/photo/371402, https://api.coord.com/surveyor/photo/368515",none,Parking Sign,Tow Away,85.6699982,unknown,
14901, ,cGhpbGFkZWxwaGlhOjg4MjY4,F,"TOW AWAY ZONE 
888-591-3636","https://api.coord.com/surveyor/photo/378371, https://api.coord.com/surveyor/photo/377888",none,Parking Sign,Tow Away,26.0699997,unknown,
15083, ,cGhpbGFkZWxwaGlhOjg4Njc4,F,"TOW AWAY ZONE 
888-591-3636",https://api.coord.com/surveyor/photo/368649,none,Parking Sign,Tow Away,8.0200005,unknown,
15234, ,cGhpbGFkZWxwaGlhOjg5NTk2,F,"TOW AWAY ZONE 
888-591-3636","https://api.coord.com/surveyor/photo/372125, https://api.coord.com/surveyor/photo/374937",none,Parking Sign,Tow Away,13.2600002,unknown,
15696, ,cGhpbGFkZWxwaGlhOjEwNzA1MQ,F,"TOW AWAY ZONE 
888-591-3636",https://api.coord.com/surveyor/photo/368859,none,Parking Sign,Tow Away,221.9299927,sidewalk,
15865, ,cGhpbGFkZWxwaGlhOjExMzMyMQ,F,"TOW AWAY ZONE 
888-591-3636",https://api.coord.com/surveyor/photo/373168,none,Parking Sign,Tow Away,125.5100021,street,
14719, ,cGhpbGFkZWxwaGlhOjg3NDQ0,F,"TOW AWAY ZONE 
1-888-591-3636
NO STOPPING
ANY TIME
","https://api.coord.com/surveyor/photo/357453, https://api.coord.com/surveyor/photo/356503",left_right,Parking Sign,Tow Away,68.8499985,unknown,
